#,GT9X=0,Class,count-1sec,count-1sec,count-1sec,kcal-1sec,MET-1sec,count-2sec,count-2sec,count-2sec,kcal-2sec,MET-2sec,count-60sec,count-60sec,count-60sec,kcal-60sec,MET-60sec
Subject,DeviceID,Activity,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate
S10,0,WALKING,,,,,,158,127,88,0.31,6.146,,,,,
S10,0,WALKING,,,,,,139,126,95,0.292,5.791,,,,,
S10,0,WALKING,,,,,,177,113,124,0.328,6.5,,,,,
S10,0,WALKING,,,,,,158,136,90,0.31,6.146,,,,,
S10,0,WALKING,,,,,,150,152,92,0.302,5.997,,,,,
S10,0,WALKING,,,,,,123,84,82,0.277,5.493,,,,,
S10,0,WALKING,,,,,,89,58,71,0.245,4.859,,,,,
S10,0,WALKING,,,,,,32,18,25,0.055,1.1,,,,,
S10,0,DOWNSTAIRS,,,,,,176,91,78,0.327,6.482,,,,,
S10,0,DOWNSTAIRS,,,,,,107,115,85,0.262,5.195,,,,,
S10,0,DOWNSTAIRS,,,,,,114,88,85,0.268,5.325,,,,,
S10,0,DOWNSTAIRS,,,,,,121,101,82,0.275,5.456,,,,,
S10,0,DOWNSTAIRS,,,,,,153,125,73,0.305,6.052,,,,,
S10,0,DOWNSTAIRS,,,,,,106,104,162,0.261,5.176,,,,,
S10,0,DOWNSTAIRS,,,,,,136,111,66,0.289,5.736,,,,,
S10,0,DOWNSTAIRS,,,,,,159,134,72,0.311,6.164,,,,,
S10,0,DOWNSTAIRS,,,,,,87,111,161,0.243,4.822,,,,,
S10,0,DOWNSTAIRS,,,,,,158,109,84,0.31,6.146,,,,,
S10,0,DOWNSTAIRS,,,,,,157,100,77,0.309,6.127,,,,,
S10,0,DOWNSTAIRS,,,,,,85,150,147,0.241,4.784,,,,,
S10,0,DOWNSTAIRS,,,,,,129,122,58,0.282,5.605,,,,,
S10,0,DOWNSTAIRS,,,,,,167,103,85,0.318,6.314,,,,,
S10,0,DOWNSTAIRS,,,,,,124,124,113,0.278,5.511,,,,,
S10,0,DOWNSTAIRS,,,,,,120,66,99,0.274,5.437,,,,,
S10,0,DOWNSTAIRS,,,,,,184,92,83,0.334,6.63,,,,,
S10,0,DOWNSTAIRS,,,,,,135,106,54,0.288,5.717,,,,,
S10,0,UPSTAIRS,,,,,,57,121,77,0.099,1.96,,,,,
S10,0,UPSTAIRS,,,,,,55,95,93,0.095,1.891,,,,,
S10,0,UPSTAIRS,,,,,,106,129,95,0.261,5.176,,,,,
S10,0,UPSTAIRS,,,,,,37,99,99,0.064,1.272,,,,,
S10,0,UPSTAIRS,,,,,,64,112,102,0.111,2.2,,,,,
S10,0,UPSTAIRS,,,,,,81,89,115,0.237,4.71,,,,,
S10,0,UPSTAIRS,,,,,,86,113,131,0.242,4.803,,,,,
S10,0,UPSTAIRS,,,,,,67,44,104,0.224,4.448,,,,,
S10,0,UPSTAIRS,,,,,,88,113,123,0.244,4.84,,,,,
S10,0,UPSTAIRS,,,,,,92,89,110,0.248,4.915,,,,,
S10,0,UPSTAIRS,,,,,,99,115,111,0.254,5.045,,,,,
S10,0,UPSTAIRS,,,,,,62,54,126,0.107,2.132,,,,,
S10,0,UPSTAIRS,,,,,,74,113,117,0.231,4.579,,,,,
S10,0,UPSTAIRS,,,,,,112,114,124,0.266,5.288,,,,,
S10,0,UPSTAIRS,,,,,,75,109,117,0.232,4.598,,,,,
S10,0,UPSTAIRS,,,,,,95,55,78,0.251,4.971,,,,,
S10,0,UPSTAIRS,,,,,,88,114,149,0.244,4.84,,,,,
S10,0,UPSTAIRS,,,,,,83,96,113,0.239,4.747,,,,,
S10,0,UPSTAIRS,,,,,,101,90,138,0.256,5.083,,,,,
S10,0,UPSTAIRS,,,,,,90,82,108,0.246,4.878,,,,,
S10,0,UPSTAIRS,,,,,,21,48,68,0.036,1,,,,,
S10,0,UPSTAIRS,,,,,,112,126,124,0.266,5.288,,,,,
S10,0,UPSTAIRS,,,,,,89,116,91,0.245,4.859,,,,,
S10,0,UPSTAIRS,,,,,,113,104,151,0.267,5.306,,,,,
S10,0,DOWNSTAIRS,,,,,,7,48,36,0.012,1,,,,,
S10,0,DOWNSTAIRS,,,,,,94,96,84,0.25,4.952,,,,,
S10,0,DOWNSTAIRS,,,,,,142,105,89,0.295,5.847,,,,,
S10,0,DOWNSTAIRS,,,,,,128,85,91,0.282,5.586,,,,,
S10,0,DOWNSTAIRS,,,,,,97,90,85,0.252,5.008,,,,,
S10,0,DOWNSTAIRS,,,,,,153,128,69,0.305,6.052,,,,,
S10,0,DOWNSTAIRS,,,,,,191,121,58,0.341,6.761,,,,,
S10,0,DOWNSTAIRS,,,,,,84,79,115,0.24,4.765,,,,,
